date,selected_etf_count,selected_total_trading_value,kospi_trading_value,ratio
20111102,46,801809985318.0,6758007480716.0,0.11864591562024278
20111103,46,856027201386.0,6300666484764.0,0.1358629604433131
20111104,46,732998960120.0,7161492832883.0,0.102352816266789
20111107,46,539408999380.0,5278007917739.0,0.10219935395835343
20111108,46,500163476125.0,5230860784610.0,0.09561781448983658
20111109,46,616763410197.0,6195596205672.0,0.09954867775797911
20111110,46,1010063997880.0,7902941827618.0,0.12780860847920983
20111111,46,1224943055200.0,5279685414204.0,0.2320106140991888
20111114,46,652214256590.0,5267981920484.0,0.12380723139043676
20111115,46,624579009420.0,4846932875279.0,0.12886066828066975
20111116,46,976042810450.0,5676397493024.0,0.1719475797192685
20111117,46,997949443570.0,4760666130638.0,0.2096239089625594
20111118,46,976608544520.0,4814558030854.0,0.20284490045844777
20111121,46,795353803850.0,4018003820066.0,0.197947498177574
20111122,46,830914401625.0,3945923524593.0,0.21057539418752527
20111123,46,829622031735.0,4665456206177.0,0.17782227397967895
20111124,46,685675428320.0,4194978749214.0,0.1634514664581967
20111125,46,612303132305.0,4311347530544.0,0.1420212886961911
20111128,46,692972855832.0,4304403679806.0,0.16099160473332566
20111129,46,960090601475.0,6336966864056.0,0.15150633135242408
20111130,46,751893167185.0,6502651806105.0,0.11562869881470307
20111201,46,1104811258260.0,9338548747946.0,0.11830652578678262
20111202,46,667230613626.0,5824235236162.0,0.11456106880492097
20111205,46,436506957295.0,4166260608713.0,0.10477188018006425
20111206,46,455311774645.0,4644042421593.0,0.09804212220973187
20111207,46,469790393250.0,5806816768250.0,0.08090325767099772
20111208,46,711816284325.0,6004378366748.0,0.11854953849461074
20111209,46,899080172980.0,5132355324756.0,0.17517886352164125
20111212,46,589643423995.0,5365877803394.0,0.1098875981898137
20111213,46,572759049280.0,5271931131496.0,0.1086431205176745
20111214,46,529450568640.0,4410181662488.0,0.12005187295194342
20111215,46,779818878535.0,5391436141770.0,0.14464028841840026
20111216,46,587562096940.0,4377713723319.0,0.13421665601617616
20111219,46,1234652807700.0,6683263685797.0,0.18473800612174465
20111220,46,579520820220.0,3992722766353.0,0.1451442672413094
20111221,46,619524848305.0,5239156060852.0,0.1182489777187992
20111222,46,426545480998.0,3136029053087.0,0.1360145182896578
20111223,46,455106319145.0,4322574247043.0,0.10528594609018702
20111226,46,396911064591.0,3038601664459.0,0.13062293397435726
20111227,46,670496163271.0,4359041247192.0,0.1538173477259292
20111228,46,408663490050.0,3305494285440.0,0.12363158268041056
20111229,46,449043960660.0,3632134443337.0,0.12363087536138771
20120102,46,335749715875.0,3304263991445.0,0.10161104462121746
20120103,46,657177128375.0,4831853886344.0,0.13600931316080214
20120104,46,563331037780.0,4714359793533.0,0.1194925848792361
20120105,46,427367564655.0,4856718032241.0,0.08799513618413686
20120106,46,674117055380.0,4424490809986.0,0.15236036966299701
20120109,46,622047762945.0,4237521719393.0,0.14679517985670754
20120110,47,639218110290.0,4927969128655.0,0.12971227976512567
20120111,47,430309362455.0,4862020937134.0,0.08850421831146064
20120112,47,476912140290.0,5407363395969.0,0.08819679858126815
20120113,48,531132536340.0,5955531020334.0,0.08918306940666608
20120116,48,513125619705.0,3938144875535.0,0.1302962780502816
20120117,48,615371315670.0,6003928472226.0,0.10249477796357667
20120118,48,437849626170.0,6069244238729.0,0.07214236385083968
20120119,48,587459306992.0,6480555067620.0,0.09064953555093327
20120120,48,626423719515.0,7359091638101.0,0.08512242411437718
20120125,48,766200264605.0,6168945961496.0,0.12420278429853399
20120126,48,352590747990.0,5549397988804.0,0.06353675636552965
20120127,49,400608990313.0,6147985673484.0,0.0651610155893514
20120130,49,437405225870.0,6395979769472.0,0.06838752491959627
20120131,49,475403948165.0,6707348017250.0,0.07087807982265913
20120201,49,500333289030.0,7156314771112.0,0.06991493597370851
20120202,49,485775252554.0,8775974509872.0,0.055352855914469284
20120203,49,379390485950.0,7522073532863.0,0.05043695522152108
20120206,49,409781553270.0,7292492482212.0,0.05619224898339597
20120207,49,372589317640.0,6581705059981.0,0.05660984718161704
20120208,49,475429096110.0,7495413978141.0,0.06342933125461805
20120209,49,666481472920.0,7982308456606.0,0.08349482816195021
20120210,49,465677101872.0,7615142182230.0,0.06115146516353451
20120213,50,489559028950.0,5757136998713.0,0.0850351535944759
20120214,50,419373454700.0,6677663857959.0,0.06280242066994066
20120215,50,579733360195.0,7694193349397.0,0.07534686663942936
20120216,50,571752892597.0,6857741074458.0,0.08337335667666461
20120217,50,556979952781.0,7480494113438.0,0.07445764201330474
20120220,50,413741891490.0,6249373170519.0,0.06620534255208181
20120221,50,445775879515.0,5622724877379.0,0.07928111178059201
20120222,50,334289429030.0,6211737112479.0,0.05381577213859115
20120223,50,345301234375.0,6379230677407.0,0.05412897758940369
20120224,50,385785620733.0,5712026222608.0,0.06753918936962754
20120227,50,438412920918.0,5581133454895.0,0.07855266756495219
20120228,51,363090565865.0,6354432841593.0,0.05713972826786166
20120229,51,427362931845.0,6814214117925.0,0.0627163931818357
20120302,51,316682044469.0,5842717278009.0,0.054201158365293094
20120305,51,333282045256.0,5127361304373.0,0.06500069440625375
20120306,51,504114299441.0,5298150324083.0,0.09514911216269646
20120307,51,473050183950.0,4976380716440.0,0.09505908227383582
20120308,51,837127997330.0,6381063703287.0,0.13118941233869524
20120309,51,416097280532.0,5404975189373.0,0.07698412406223627
20120312,51,288717885190.0,4812518310929.0,0.05999309852688465
20120313,51,570253721415.0,5657247428153.0,0.10080056222698724
20120314,51,611472488310.0,6427318476006.0,0.0951364850820299
20120315,51,383145335710.0,6006291941028.0,0.0637906614383488
20120316,51,312754535975.0,5913260004996.0,0.0528903744653135
20120319,51,359405172680.0,4976575819394.0,0.07221937045134076
20120320,51,370527218830.0,5404193295230.0,0.068562910056723
20120321,51,393877083375.0,5174203740424.0,0.07612322651653523
20120322,51,330571490605.0,5301426308079.0,0.062355198656865674
20120323,51,295804658710.0,4829002666112.0,0.06125584911887463
20120326,51,383569932975.0,4591120220409.0,0.0835460442246554
20120327,51,396479146191.0,5147275265701.0,0.07702699500703779
20120328,51,260625071130.0,5117814431117.0,0.05092507253591778
20120329,51,387626752035.0,5007461888477.0,0.07740982570970603
20120330,51,314979316410.0,5332964829822.0,0.059062702729377116
20120402,51,332668897320.0,4339315184125.0,0.07666391658689363
20120403,51,577417857249.0,6089846351885.0,0.09481649025024595
20120404,51,487419898444.0,6426545211645.0,0.07584477855392467
20120405,51,572113004775.0,5773455604396.0,0.09909368738184877
20120406,51,314378056195.0,4563183708021.0,0.06889445534318453
20120409,51,456693358485.0,4320749119000.0,0.10569772646061379
20120410,51,450509903750.0,4966683350540.0,0.09070638733210534
20120412,51,536803299135.0,5013903884598.0,0.10706294166985997
20120413,51,545522986470.0,5489205614055.0,0.0993810443305675
20120416,51,427002562250.0,3936659370370.0,0.10846825241317913
20120417,51,343577172080.0,3989376326645.0,0.08612302875144967
20120418,51,335915932040.0,4644963337975.0,0.07231831719611474
20120419,51,328613530685.0,4130929177776.0,0.07954954358765312
20120420,51,535836960680.0,4841200998730.0,0.11068265102410889
20120423,51,485592896565.0,3579012214475.0,0.1356779098436888
20120424,51,522365277990.0,5046901122426.0,0.10350218189709723
20120425,51,422064129089.0,5090880754766.0,0.0829059153848517
20120426,51,388118167848.0,5348149522692.0,0.07257055289894739
20120427,51,479683929565.0,5349491550941.0,0.08966906948018666
20120430,51,365442562885.0,6360433932291.0,0.05745560236538283
20120502,51,329282946080.0,6688235780284.0,0.04923315458624842
20120503,51,239056716312.0,4661424609622.0,0.051284046473377455
20120504,51,226953077192.0,4948438455101.0,0.04586357479257924
20120507,51,439018357800.0,4781276980834.0,0.091820314857271
20120508,51,343630939510.0,4225837895744.0,0.08131664015226037
20120509,51,282185226565.0,4964576925839.0,0.05683973292795971
20120510,51,424422248960.0,4465626386433.0,0.09504204163819781
20120511,51,573722181515.0,4444514673967.0,0.1290854510787154
20120514,51,508118511710.0,4080376462061.0,0.12452736075566644
20120515,51,467988974925.0,5241112509682.0,0.08929191542071949
20120516,53,766910862495.0,5565575662746.0,0.13779542476233514
20120517,53,657450037875.0,5683443889483.0,0.115678108319427
20120518,53,836211542865.0,5754318548834.0,0.1453189523257175
20120521,53,593585445430.0,4277566749167.0,0.1387670795658754
20120522,53,448936811290.0,4943176405995.0,0.09081950034102305
20120523,54,574063590035.0,4206101451978.0,0.13648353388267312
20120524,54,469273087410.0,3601427646191.0,0.130301961752951
20120525,54,403914538836.0,3585646222203.0,0.11264762717941462
20120529,54,482575106244.0,3816907846604.0,0.1264309031388744
20120530,54,490820368060.0,3917782447089.0,0.12528014883130903
20120531,54,519022066314.0,4660584891385.0,0.11136414815089027
20120601,54,588690742825.0,3587177741524.0,0.16410972225058934
20120604,54,607549191839.0,4941461714154.0,0.12294928646290545
20120605,54,488410047183.0,3546019700721.0,0.13773472467840303
20120607,54,517280946045.0,4677425117856.0,0.11059096255123096
20120608,54,447425559175.0,3465341689933.0,0.1291144132986351
20120611,54,373329524840.0,4408893695989.0,0.08467646320881751
20120612,54,389078926270.0,3632153713535.0,0.10712072146619815
20120613,54,371166636360.0,3805454494656.0,0.0975354289168953
20120614,54,355441890885.0,4896636527068.0,0.07258898815955836
20120615,54,529011366616.0,4777990886069.0,0.11071837080276098
20120618,54,493061917310.0,4440194295530.0,0.11104512201332534
20120619,54,410434785435.0,3535400851322.0,0.11609285699004265
20120620,54,364992369500.0,3705294065071.0,0.09850564168191225
20120621,54,440022042375.0,3948385398253.0,0.1114435390652827
20120622,54,762608299753.0,4348370698659.0,0.17537794098101658
20120625,54,813129011979.0,4152682100874.0,0.1958081529544156
20120626,54,626422122700.0,3648160759564.0,0.17170902380268602
20120627,54,658321561754.0,4308728746259.0,0.1527878872220906
20120628,54,604981309140.0,3195505176758.0,0.18932258772110136
20120629,54,734241593019.0,4391617149272.0,0.16719162168785945
20120702,54,412676856485.0,3608516583744.0,0.11436191213421805
20120703,54,407456491599.0,4876713598324.0,0.08355144984094047
20120704,54,428214719357.0,4585139712859.0,0.09339185851983399
20120705,55,321051504325.0,3654491665943.0,0.08785120713694562
20120706,55,435984490010.0,3635830367244.0,0.11991331992215058
20120709,55,376714704540.0,3317177853465.0,0.11356481960908364
20120710,55,434270407350.0,3372766650297.0,0.12875791668295786
20120711,55,415913328795.0,3358554118591.0,0.12383701858271272
20120712,55,780873826415.0,4358847716057.0,0.17914684735106462
20120713,55,1043542921255.0,4718750421129.0,0.22114814900622012
20120716,55,474027390810.0,3255304939614.0,0.1456168929188576
20120717,55,598967691100.0,4832966550050.0,0.12393375474403052
20120718,55,807607038010.0,4457597427779.0,0.18117540919624736
20120719,55,683009373425.0,4724744888912.0,0.144560053396297
20120720,55,450859295485.0,3646405586804.0,0.12364485649007821
20120723,55,774165507985.0,3651275988812.0,0.2120260178516078
20120724,55,674596335985.0,4172879111446.0,0.16166208461074652
20120725,55,773990691975.0,3842057755406.0,0.20145212311968758
20120726,55,618744993716.0,3863427636917.0,0.1601544151632554
20120727,55,767856157987.0,4602745933702.0,0.166825666471104
20120730,55,644839714195.0,3875817137496.0,0.1663751645960272
20120731,55,1328320437280.0,5633706435089.0,0.2357809113032024
20120801,55,894506766742.0,3816142358534.0,0.23440078558432803
20120802,55,600161914431.0,3390041932614.0,0.17703672295528983
20120803,55,725069509486.0,3673627606353.0,0.19737153222392456
20120806,55,627891416965.0,4182701187428.0,0.15011624996121203
20120807,55,504110142151.0,3525353612497.0,0.14299562471236466
20120808,55,949381837470.0,5626297455606.0,0.1687400719498119
20120809,55,1374201644190.0,6518438325535.0,0.2108176185094476
20120810,55,764002972190.0,4049621257865.0,0.1886603520529695
20120813,55,483991998510.0,3152879538958.0,0.1535079258594051
20120814,55,855119086541.0,4089112905854.0,0.2091209282377129
20120816,55,504527386252.0,4055062461816.0,0.12441914051949149
20120817,55,601952296680.0,4697053737240.0,0.12815529273329299
20120820,55,456091553045.0,3826161705459.0,0.11920341798264003
20120821,55,530037823240.0,3828105659664.0,0.1384595594695582
20120822,55,646846460240.0,4094897937694.0,0.1579640005885629
20120823,55,524254226805.0,4245147457597.0,0.12349493911378955
20120824,55,669589203460.0,4419263233325.0,0.1515160261128435
20120827,55,718895522539.0,6022605052635.0,0.11936620719043664
20120828,55,464241230549.0,4481779330761.0,0.10358413395381795
20120829,58,346272941309.0,4877705989695.0,0.07099094165178502
20120830,58,735371841145.0,5013685165136.0,0.14667291960384843
20120831,58,498782424250.0,4471842610789.0,0.1115384568872374
20120903,58,757136118150.0,4250214274790.0,0.17814069343301744
20120904,58,445034063539.0,4690465640665.0,0.09488057212927466
20120905,58,794838872322.0,4689668926841.0,0.16948720362172986
20120906,58,611855658275.0,4251231607235.0,0.14392432941872832
20120907,58,706956756320.0,5882174199979.0,0.12018630055575776
20120910,58,458905337710.0,4325768732659.0,0.10608642441869892
20120911,58,432771676115.0,4342536324499.0,0.099658734844303
20120912,58,776909964080.0,5253226995517.0,0.14789194617765417
20120913,58,677230010370.0,6096823210372.0,0.11107916155710189
20120914,58,976978861084.0,9187631705797.0,0.10633631085446844
20120917,58,643995424055.0,6581189523842.0,0.09785395508243092
20120918,58,433660107340.0,5112223078792.0,0.08482808763550129
20120919,58,613878235985.0,5811357629485.0,0.10563422097280246
20120920,58,591410449500.0,5363195540993.0,0.11027202811824009
20120921,58,554437463020.0,4964441601242.0,0.11168173735416513
20120924,58,663156617355.0,4272565600458.0,0.15521274086088055
20120925,58,514911104640.0,4596751481022.0,0.11201630254884246
20120926,58,515732006139.0,4851962337946.0,0.10629348915295307
20120927,58,517350087775.0,4727367807362.0,0.10943724052300798
20120928,58,444463995675.0,5087596661287.0,0.08736227049149858
20121002,58,232560691919.0,3678874321869.0,0.06321517713626347
20121004,58,457360131717.0,4951129431188.0,0.09237490921485739
20121005,58,366910250437.0,4480730733556.0,0.08188625299200081
20121008,58,352546670840.0,4565278183527.0,0.07722348051255724
20121009,58,403981337125.0,3793008845335.0,0.10650682705943446
20121010,58,634334426585.0,4725647040976.0,0.1342322905381417
20121011,58,905208481000.0,4678413527439.0,0.1934862054606614
20121012,58,506241196180.0,3785418657290.0,0.13373453295716056
20121015,58,353117161345.0,4591523097527.0,0.07690632364131836
20121016,58,421750503110.0,3850081982028.0,0.10954325260571368
20121017,58,450413208490.0,4259890547742.0,0.10573351672820473
20121018,58,396906342945.0,4290434321458.0,0.0925095953479416
20121019,58,418493467050.0,4151882070274.0,0.10079608716400316
20121022,58,589948670080.0,3819123991940.0,0.15447224843316068
20121023,58,368601026460.0,4208759206305.0,0.08757949989341544
20121024,58,692902990330.0,5648214485244.0,0.12267646565834459
20121025,59,488845444670.0,4873525009941.0,0.10030633754271388
20121026,59,766334143532.0,4605466043172.0,0.16639665483326196
20121029,59,501270500718.0,4174207133321.0,0.1200875962087653
20121030,59,638705960470.0,3451550099621.0,0.18504901914653754
20121031,59,394703551003.0,3834393250234.0,0.10293768146470438
20121101,59,625702454720.0,5289640919695.0,0.1182882664852188
20121102,59,542784774752.0,5579977514119.0,0.0972736491103402
20121105,59,425755400939.0,4609925613274.0,0.09235624100160386
20121106,59,402531882650.0,4572507307686.0,0.08803307585170564
20121107,59,606195294675.0,4679606436488.0,0.12953980273818577
20121108,59,624929501235.0,5391309646286.0,0.11591422905295477
